manufacturer,name,hex,lineId,pigmentSlugs,lightfastRatingId,transparencyRatingId,stainingRatingId,granulationRatingId,manufacturerDescription,url
Da Vinci,Indian Yellow,#FDA70E,,PO62|PY97,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-indian-yellow-15-ml-tube/
Da Vinci,Indanthrene Blue,#2F327E,,PB60,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-indanthrene-blue-15-ml-tube/
Da Vinci,Indian Red,#9D2513,,PR101,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-indian-red-15-ml-tube/
Da Vinci,Indigo,#05192F,,PB27|PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-indigo-15-ml-tube/
Da Vinci,Lamp Black,#1F252A,,PBk6,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-lamp-black-15-ml-tube/
Da Vinci,Iridescent Burnt Sienna,#CD712E,,PW20|PR101,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-iridescent-burnt-sienna-15-ml-tube/
Da Vinci,Iridescent Hansa Yellow Light,#F2F2C1,,PW20|PY3,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-iridescent-hansa-yellow-light-15-ml-tube/
Da Vinci,Iridescent Naphthol Red,#FB99A0,,PR170|PW20,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-iridescent-naphthol-red-15-ml-tube/
Da Vinci,Iridescent Phthalo Blue,#7ED1FB,,PB15|PW20,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-iridescent-phthalo-blue-15-ml-tube/
Da Vinci,Iridescent Phthalo Green,#42C9AD,,PW20|PG17,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-iridescent-phthalo-green-15-ml-tube/
Da Vinci,Iridescent Raw Sienna,#D19900,,PY42|PW20,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-iridescent-raw-sienna-15-ml-tube/
Da Vinci,Lavender (Permanent),#8BB7F6,,PV15|PW6,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-lavender-permanent-15-ml-tube/
Da Vinci,Leaf Green,#B9E019,,PG7|PY65,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-leaf-green-15-ml-tube/
Da Vinci,Lilac (Permanent),#B499C9,,PW6|PV19|PW6|PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-lilac-permanent-15-ml-tube/
Da Vinci,Manganese Blue Mixture,#008BD9,,PB15|PB33,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-manganese-blue-mixture-37-ml-tube/
Da Vinci,Manganese Violet,#631665,,PV16,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-manganese-violet-37-ml-tube/
Da Vinci,Mauve,#2E002E,,PB29|PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-mauve-15-ml-tube/
Da Vinci,Naphthol Red (Mid-Tone),#D11900,,PR170|PR170,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-naphthol-red-mid-tone-15-ml-tube/
Da Vinci,Naples Yellow,#E3B851,,PY35|PY43,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-naples-yellow-37-ml-tube/
Da Vinci,Naples Yellow Deep,#FFBD41,,PBr24,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-naples-yellow-deep-37-ml-tube/
Da Vinci,Nickel Titanate Yellow,#EAD17E,,PY53|PY53,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-nickel-titanate-yellow-cl-15-ml-tube/
Da Vinci,Nickel Azo Yellow,#C27910,,PY150|PY150,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-nickel-azo-yellow-15-ml-tube/
Da Vinci,Olive Green,#6E922E,,PG7|PY42,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-olive-green-15-ml-tube/
Da Vinci,Payne's Gray,#222D36,,PB27|PBk6,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-paynes-gray-15-ml-tube/
Da Vinci,Opus (Vivid Pink),#EB327D,,PR122,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-opus-vivid-pink-15-ml-tube/
Da Vinci,Perylene Maroon,#8A2130,,PR179,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-perylene-maroon-15-ml-tube/
Da Vinci,Phthalo Blue,#002B8A,,PB15,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-phthalo-blue-15-ml-tube/
Da Vinci,Phthalo Blue (Red Shade),#1E359F,,PB15|PB15,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-phthalo-blue-red-shade-15-ml-tube/
Da Vinci,Phthalo Green,#02714F,,PG7,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-phthalo-green-15-ml-tube/
Da Vinci,Phthalo Green (Yellow Shade),#007332,,PG36,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-phthalo-green-yellow-shade-15-ml-tube/
Da Vinci,Prussian Blue,#0E1B5B,,PB27,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-prussian-blue-37-ml-tube/
Da Vinci,Phthalo Turquoise,#0071AB,,PB16,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-phthalo-turquoise-15-ml-tube/
Da Vinci,Prussian Blue (Green Shade),#002E63,,PB27|PG7|PB27|PG7,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-prussian-blue-green-shade-15-ml-tube/
Da Vinci,Quinacridone Brown Madder,#711200,,PV19|PR101,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-brown-madder-15-ml-tube/
Da Vinci,Quinacridone Burnt Orange,#A92612,,PO48|PO48,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-burnt-orange-15-ml-tube/
Da Vinci,Quinacridone Carmine,#C11912,,PV19|PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-carmine-15-ml-tube/
Da Vinci,Quinacridone Fuchsia,#A91952,,PR202|PR202,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-fuchsia-15-ml-tube/
Da Vinci,Quinacridone Gold,#B83F25,,PR206|PY150,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-gold-15-ml-tube/
Da Vinci,Quinacridone Permanent Magenta,#3B122E,,PB29|PV19|PB29|PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-permanent-magenta-15-ml-tube/
Da Vinci,Quinacridone Permanent Rose,#D10949,,PV19|PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-permanent-rose-15-ml-tube/
Da Vinci,Quinacridone Red,#CF1027,,PR209,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-red-15-ml-tube/
Da Vinci,Quinacridone Rose Dore,#F01800,,PR188 |PV19|PR188 |PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-rose-dore-15-ml-tube/
Da Vinci,Quinacridone Rose Madder,#BB1249,,PV19|PR88|PV19|PR88,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-rose-madder-15-ml-tube/
Da Vinci,Quinacridone Rose Red Deep,#D10049,,PV19|PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-rose-red-deep-15-ml-tube/
Da Vinci,Quinacridone Violet,#A0005B,,PV19,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-quinacridone-violet-15-ml-tube/
Da Vinci,Raw Sienna,#9E5E29,,PBr7,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-raw-sienna-15-ml-tube/
Da Vinci,Raw Sienna Deep,#D98500,,PY42,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-raw-sienna-deep-15-ml-tube/
Da Vinci,Raw Umber,#352B29,,PBr7,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-raw-umber-15-ml-tube/
Da Vinci,Raw Umber Natural,#8F4E1F,,PBr7,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-raw-umber-natural-15-ml-tube/
Da Vinci,Red (Permanent),#EA2700,,PR188 |PR188,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-red-permanent-15-ml-tube/
Da Vinci,Sap Green,#27822B,,PG7|PY42,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-sap-green-15-ml-tube/
Da Vinci,Sepia,#41372F,,PBr7|PBk6,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-sepia-15-ml-tube/
Da Vinci,Terra Cotta (Light Red),#A6492D,,PR102,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-terra-cotta-light-red-15-ml-tube/
Da Vinci,Thioindigo Violet,#710049,,PV19|PR88,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-thioindigo-violet-15-ml-tube/
Da Vinci,Titanium White,#FFFFFF,,PW6,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-titanium-white-15-ml-tube/
Da Vinci,Ultramarine (Green Shade),#1553BE,,PB29,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-ultramarine-green-shade-15-ml-tube/
Da Vinci,Ultramarine Blue,#0000C1,,PB29,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-ultramarine-blue-15-ml-tube/
Da Vinci,Ultramarine Violet,#5656B4,,PV15,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-ultramarine-violet-15-ml-tube/
Da Vinci,Venetian Red,#922A1C,,PR101,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-venetian-red-15-ml-tube/
Da Vinci,Vermilion Hue,#E23B00,,PR188 |PO62,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-vermilion-hue-15-ml-tube/
Da Vinci,Violet Iron Oxide,#941302,,PR101,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-violet-iron-oxide-15-ml-tube/
Da Vinci,Viridian Green,#02A186,,PG18,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-viridian-green-15-ml-tube/
Da Vinci,Yellow Ochre,#C69A00,,PY43,,,,,,https://www.dickblick.com/items/da-vinci-artists-permanent-watercolor-yellow-ochre-15-ml-tube/
Da Vinci,Perylene Green,#252F29,,PBk31,,,,,,https://www.dickblick.com/items/da-vinici-artists-permanent-watercolor-perylene-green-15-ml-tube/
Daler Rowney,Alizarin Crimson Hue,#CC1D4B,10,PR176|PR176,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-alizarin-crimson-hue-8-ml-tube/
Daler Rowney,Burnt Sienna,#6D371E,10,PR101|PR101,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-burnt-sienna-8-ml-tube/
Daler Rowney,Burnt Umber,#704117,10,PBk7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-burnt-umber-8-ml-tube/
Daler Rowney,Cadmium Orange Hue,#F47321,10,PO71|PO71,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-cadmium-orange-hue-8-ml-tube/
Daler Rowney,Cadmium Red Hue,#EA302E,10,PR242|PR242,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-cadmium-red-hue-8-ml-tube/
Daler Rowney,Cadmium Yellow Deep Hue,#FEC13C,10,PY3|PY65|PY3|PY65,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-cadmium-yellow-deep-hue-8-ml-tube/
Daler Rowney,Cadmium Yellow Hue,#F7E135,10,PY155|PY155,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-cadmium-yellow-hue-8-ml-tube/
Daler Rowney,Chinese White,#FFFFFF,10,PW5|PW6|PW5|PW6,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-chinese-white-8-ml-tube/
Daler Rowney,Cobalt Blue Hue,#0A4D8E,10,PB29|PW6|PB29|PW6,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-cobalt-blue-hue-8-ml-tube/
Daler Rowney,Cobalt Violet Hue,#685EA9,10,PV15|PV15,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-cobalt-violet-hue-8-ml-tube/
Daler Rowney,Coeruleum Hue,#00A3E0,10,PB15|PW6|PB15|PW6,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-coeruleum-hue-8-ml-tube/
Daler Rowney,Gamboge Hue,#FEC13C,10,PY155|PR242|PY155|PR242,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-gamboge-hue-8-ml-tube/
Daler Rowney,Gold (Imit),#81694C,10,PW6|PW20|PW6|PW20,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-gold-imit-8-ml-tube/
Daler Rowney,Hooker's Green Dark,#048043,10,PY3|PG7|PV19|PY3|PG7|PV19,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-hookers-green-dark-8-ml-tube/
Daler Rowney,Hooker's Green Light,#52A54A,10,PY3|PG7|PY3|PG7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-hookers-green-light-8-ml-tube/
Daler Rowney,Indian Yellow Hue,#FEC13C,10,PY65|PY65,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-indian-yellow-hue-8-ml-tube/
Daler Rowney,Indigo,#00192C,10,PB15|PBk7|PV19|PB15|PBk7|PV19,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-indigo-8-ml-tube/
Daler Rowney,Ivory Black,#242423,10,PBk7|PBk7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-ivory-black-8-ml-tube/
Daler Rowney,Lamp Black,#231F20,10,PBk7|PBk7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-lamp-black-8-ml-tube/
Daler Rowney,Leaf Green,#40B649,10,PY3|PG7|PY3|PG7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-leaf-green-8-ml-tube/
Daler Rowney,Lemon Yellow,#F0EC59,10,PY3|PY3,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-lemon-yellow-8-ml-tube/
Daler Rowney,Light Red,#A94B29,10,PR101|PR101,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-light-red-8-ml-tube/
Daler Rowney,Mauve,#583F99,10,PV19|PV19,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-mauve-8-ml-tube/
Daler Rowney,Naples Yellow,#FAAC62,10,PR176|PBr24|PR176|PBr24,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-naples-yellow-8-ml-tube/
Daler Rowney,Olive Green,#4E5F29,10,PG36|PO36|PG36|PO36,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-olive-green-8-ml-tube/
Daler Rowney,Payne's Grey,#2A3C46,10,PBk7|PB29|PBk7|PB29,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-paynes-grey-8-ml-tube/
Daler Rowney,Peach Pink,#E9B7A8,10,PW6|PR101|PY42|PW6|PR101|PY42,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-peach-pink-8-ml-tube/
Daler Rowney,Permanent Rose,#F05585,10,PV19|PV19,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-permanent-rose-8-ml-tube/
Daler Rowney,Phthalo Blue,#015482,10,PB15|PB15,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-phthalo-blue-8-ml-tube/
Daler Rowney,Prussian Blue,#003E5B,10,PB27|PB27,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-prussian-blue-8-ml-tube/
Daler Rowney,Purple Lake,#802C72,10,PV19|PV19,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-purple-lake-8-ml-tube/
Daler Rowney,Quinacridone Magenta,#C7158A,10,PR122|PR122,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-quinacridone-magenta-8-ml-tube/
Daler Rowney,Raw Sienna,#AB6E26,10,PBr7|PBr7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-raw-sienna-8-ml-tube/
Daler Rowney,Raw Umber,#54402A,10,PBr7|PBr7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-raw-umber-8-ml-tube/
Daler Rowney,Rose Madder Hue,#9F243E,10,PR83|PR122|PR83|PR122,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-rose-madder-hue-8-ml-tube/
Daler Rowney,Sap Green,#638043,10,PY73|PB29|PY73|PB29,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-sap-green-8-ml-tube/
Daler Rowney,Sepia Hue,#423C28,10,PY42|PR9|PBk7|PY42|PR9|PBk7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-sepia-hue-8-ml-tube/
Daler Rowney,Silver (Imit),#81888B,10,PW6|PW20|PW6|PW20,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-silver-imit-8-ml-tube/
Daler Rowney,Titanium White,#FFFFFF,10,PW6|PW6,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-titanium-white-8-ml-tube/
Daler Rowney,Transparent Turquoise,#00796D,10,PB16|PB16,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-transparent-turquoise-8-ml-tube/
Daler Rowney,Ultramarine Blue Dark,#233267,10,PB29|PB29,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-ultramarine-blue-dark-8-ml-tube/
Daler Rowney,Ultramarine Blue Light,#233F8A,10,PB29|PB29,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-ultramarine-blue-light-8-ml-tube/
Daler Rowney,Ultramarine Pink,#BE98C6,10,PR259|PR259,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-ultramarine-pink-8-ml-tube/
Daler Rowney,Ultramarine Violet,#685EA9,10,PV15|PV15,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-ultramarine-violet-8-ml-tube/
Daler Rowney,Vandyke Brown,#3A181D,10,PBr7|PBk7|PBr7|PBk7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-vandyke-brown-8-ml-tube/
Daler Rowney,Vermilion Hue,#F05349,10,PR255|PR255,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-vermilion-hue-8-ml-tube/
Daler Rowney,Viridian Hue,#00A88E,10,PG7|PG7,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-viridian-hue-8-ml-tube/
Daler Rowney,Yellow Ochre,#FDC05F,10,PY42|PY42,,,,,,https://www.dickblick.com/items/daler-rowney-aquafine-watercolors-sets-yellow-ochre-8-ml-tube/
Finetec,Amethyst (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-amethyst-pearlescent/
Finetec,Autumn Gold (Flip-Flop),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-autumn-gold-flip-flop/
Finetec,Blue (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-blue-pearlescent/
Finetec,Blue Violet,#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-blue-violet-pearlescent/
Finetec,Brilliant Rust (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-brilliant-rust-pearlescent/
Finetec,Fine Gold (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-fine-gold-pearlescent/
Finetec,Galaxy Black (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-galaxy-black-pearlescent/
Finetec,Gold (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-gold-pearlescent/
Finetec,Golden Green/Pink (Flip-Flop),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-golden-green-pink-flip-flop/
Finetec,Green/Amethyst (Flip-Flop),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-green-amethyst-flip-flop/
Finetec,High Chroma Green (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-high-chroma-green-pearlescent/
Finetec,High Reflection Gold (Metallic),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-high-reflection-gold-metallic/
Finetec,Neon Blue,#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-neon-blue/
Finetec,Neon Green,#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-neon-green/
Finetec,Neon Magenta,#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-neon-magenta/
Finetec,Neon Orange,#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-neon-orange/
Finetec,Neon Purple,#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-neon-purple/
Finetec,Neon Yellow Afterglow,#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-neon-yellow-afterglow/
Finetec,Pale Gold (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-pale-gold-pearlescent/
Finetec,Patina (Flip-Flop),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-patina-flip-flop/
Finetec,Pewter (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-pewter-pearlescent/
Finetec,Pharaoh's Gold (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-pharaohs-gold-pearlescent/
Finetec,Pink/Orange (Flip-Flop),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-pink-orange-flip-flop/
Finetec,Real Silver (Metallic),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-real-silver-metallic/
Finetec,Red/Gold (Flip-Flop),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-red-gold-flip-flop/
Finetec,Red (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-red-pearlescent/
Finetec,Rich Gold (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-rich-gold-pearlescent/
Finetec,Sparkling Pink (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-sparkling-pink-pearlescent/
Finetec,Turquoise (Pearlescent),#FFFFFF,47,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-turquoise-pearlescent/
Finetec,Turquoise/Red (Flip-Flop),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-turquoise-red-flip-flop/
Finetec,Twilight (Flip-Flop),#FFFFFF,,,,,,,,https://www.dickblick.com/items/finetec-premium-watercolor-pan-twilight-flip-flop/
